ID,최초접수경찰서,발생경찰서,관할지구대(파출소),발생일시,발생위치-전체주소,검거죄종(7대),검거죄명,피의자,피해자,범죄사실,경도,위도
113,경기안양동안경찰서,경기안양동안경찰서,인덕원지구대,2018-02-20 20:40,경기도 안양시 동안구 동편로92번길 44 (관양동),,모욕,1,1,"피의자는 2018. 2. 20. 20:40경 경기도 안양시 동안구 동편로92번길 44 (관양동) 포장마차 식당에서, 식당을 운영하는 이동선 및 성명 불상자 등 여러 명이 지켜보는 있는 가운데, 피의자가 ‘술값을 비싸게 받는다’며 112로 신고하여 출동한 성남중원경찰서 은행파출소 소속 경찰관인 피해자 이동연(남,49세)를 향하여 큰 소리로 ‘너네 거지 맞지? 나보다 돈도 없는 것들이.., 너네 거지 맞아, 거지’라고 말하고, 마치 경찰관인 피해자가 식당 운영자인 위 정광연에게 돈을 요구하는 것처럼 동인에게 “야, 쟤네 돈 주지마, 알았지? 돈 주면 않돼”라고 말하여 공연히 피해자를 모욕하였다.",128.3321444,36.15180633
114,충남천안동남경찰서,충남천안동남경찰서,일봉지구대,2018-02-16 19:30,충청남도 천안시 동남구 양지2길 36 (봉명동),,의료법위반,2,1,"1. 피의자 양준호
 가. 의료법위반
  안마사가 아니면 안마시술소를 개설할 수 없다.
  그럼에도 불구하고 피의자는 2018. 2. 16. 19:30경 충청남도 천안시 동남구 양지2길 36 (봉명동) 소재 ‘일본식 마사지’라는 상호의 업소에서, 시·도지사로부터 안마사 자격인정을 받지 아니하고, 그곳을 찾아온 손님 김상민 등 남자손님들로부터 현금 100,000원씩 받고 위 업소 여자종업원 양하영으로 하여금 위 남자손님들에게 안마를 하도록 한 후 위 양하영과 위 금원을 절반씩 나누어 수익을 올리는 등 안마시술소를 개설하였다. 

2. 피의자 양하영
  안마사는 장애인복지법에 따른 시각장애인 중 일정한 물리적 시술에 관한 교육과정이나 안마수련과정을 마친 자로서 시·도지사로부터 안마사 자격인정을 받아야 한다.
  그럼에도 불구하고 피의자는 위 1의 가항 기재 일시, 장소에서, 시·도지사로부터 안마사 자격인정을 받지 아니하고, 위 업소를 찾은 김상민등 남자손님으로부터 현금 100,000원씩 받고 김상민에게 안마를 하는 등 영리를 목적으로 안마를 하였다.",126.7899447,37.39420552
115,대전중부경찰서,대전중부경찰서,노은지구대,2018-02-16 21:10,"대전광역시 유성구 지족북로 60 한화꿈에그린아파트 204동 101호 (지족동, 한화꿈에그린 2블럭)",,성매매알선등행위의처벌에관한법률위반(성매매),1,1,"누구든지 성매매를 하여서는 아니 된다.
그럼에도 피의자는 2018. 2. 16.경 스마트폰 어플인 ‘즐톡’을 통해 성매매 남성을 찾는 강진솔(여, 19세)을 알게 되었고, 같은 날 성매매를 하기 위해 피의자의 차를 타고 대전광역시 유성구 지족북로 60 한화꿈에그린아파트 204동 101호 (지족동, 한화꿈에그린 2블럭) 부근으로 가서 위 강진솔을 만난 후 피의자가 위 강진솔에게 무이자로 500만 원을 대여해주는 조건으로 강신솔과 여러 차례에 걸쳐 성관계하기로 약속한 후 그 부근에 있던 하나은행 ATM 기기에서 현금 500만 원을 인출하여 위 강진솔에게 교부하였다.
피의자는 이후 2018. 2. 16. 14:00경  대전광역시 유성구 지족북로 61에 있는 꽃 모텔에서 위 강진솔과 1회 성관계를 하고, 2018. 2. 하순 16:00경 대전광역시 유성구 지족북로 55 하이웨이 모텔에서 위 강진솔과 1회 성관계를 하였다.
   이로써 피의자는 2회에 걸쳐 성매매하였다.",128.5564648,35.95003755
116,인천서부경찰서,인천서부경찰서,청라지구대,2018-05-20 11:30,인천광역시 서구 청라루비로144번길 6-12 1층,,성매매알선등행위의처벌에관한법률위반(성매매알선),1,1," 피의자는 인천광역시 서구 청라루비로144번길 6-12 소재 ‘제우스 스포츠’라는 상호의 스포츠 마사지 업소를 운영하는 사람이다.
 피의자는 2018. 5. 20.경부터 같은 달 30.경까지 위 ‘제우스 스포츠’에서 불특정 다수의 남자 손님으로부터 성매매대금 100,000원을 받고 여성 종업원 강민경이 대기하고 있는 내실로 안내하여 그곳에서 손님과 여성 종업원이 성관계할 수 있도록 하여 영업으로 성매매를 알선하였다.

범죄사실
피의자는 인천광역시 서구 청라루비로100 에 있는 서울도시철도공사 문학경기장역에서 사회복무요원으로 근무하는 사람이다. 
피의자는 정당한 사유 없이 2018. 5. 22.부터 2018. 5. 25.까지, 2018. 5. 28.부터 2018. 5. 30.까지, 2018. 6. 1. 각각 위 근무지에 출근하지 아니하여 합계 8일 이상 사회복무요원 업무에 복무하지 아니하였다.",129.3285239,35.53985508
117,충북청주청원경찰서,충북청주청원경찰서,분평지구대,2018-03-15 22:00,"충청북도 청주시 서원구 매봉로 190 103동 103호(모충동, 동일센타시아아파트)",,사기,1,2,"1. 사기
  피의자는 2007. 9. 20.경 경기 충청북도 청주시 서원구 매봉로 190 103동 103호(모충동, 동일센타시아아파트)에 있는 돌산 내과의원에서 위십이지장염으로 치료를 받으면서 미리 알고 있던 친구 오봉자의 주민등록번호를 불러주는 방법으로 위 의원 의사를 기망하여, 위 의원이 피해자 국민건강보험공단으로부터 보험급여 8,983원 상당을 지급받고 피의자는 8,983원이 차감된 진료비만을 부담함으로써 동액 상당의 재산상 이익을 취득한 것을 비롯하여 그때부터 2018. 3. 15.경까지 별지 범죄일람표(1) 기재와 같이 총 311회에 걸쳐 합계 3,518,979원 상당의 재산상의 이익을 취득하였다. 

2. 주민등록법위반
  피의자는 2012. 9. 12.경 충청북도 청주시 서원구 매봉로 150에 있는 ‘돌배한의원’에서 진료를 받으면서 위 오봉자의 주민등록번호를 부정하게 사용한 것을 비롯하여 그때부터 2018. 3. 15.경까지 별지 범죄사실일람표(2) 기재와 같이 총 138회에 걸쳐 다른 사람의 주민등록번호를 부정하게 사용하였다.",126.678537,37.43820183
118,강원춘천경찰서,강원춘천경찰서,서부지구대,2018-07-13 0:00,"강원도 춘천시 행촌로 11 105동 103호(퇴계동, 한진한성아파트)",,경범죄처벌법위반,1,1,"피의자는 2018. 7. 13. 00:00경 술에 취한 상태로 강원도 춘천시 행촌로 11 105동 103호(퇴계동, 한진한성아파트)에 있는 주민센터에 찾아와 다른 노숙자들과 함께 술을 마시며 욕설을 하고, 112신고를 받고 성남동 주민센터에 출동한 경찰관에게 ‘야이 새끼야, 너 때문에 내가 벌금 200만 원이 나왔다“라고 소리치는 등 약 20분에 걸쳐 소란을 피웠다. 
   이로써 피고인은 술에 취한 채로 관공서인 성남동 주민센터에서 몹시 거친 말과 행동으로 주정하거나 시끄럽게 하였다.",126.8545398,35.55802276
119,울산중부경찰서,울산중부경찰서,병영지구대,2018-08-17 22:45,"울산광역시 중구 남외3길 33 101동 105호(남외동, 남외푸르지오1차아파트)",,모욕,1,1,"피의자는 2018. 8. 17. 22:45경 울산광역시 중구 남외3길 33 101동 105호(남외동, 남외푸르지오1차아파트)에 있는 버스정류장 앞에서, 인근에서 발생한 112신고 폭행사건을 처리하고 이동하는 순찰차를 차도에 내려와 가로 막는 피의자에게 중부경찰서 소속인 경찰 근무복을 착용한 피해자 경장 박지호가 “교통사고가 발생할 위험이 있으니 인도로 올라 가라”며 피고인의 팔을 잡고 버스정류장으로 이동시키자, 버스정류장에 있던 김종삼 등 시민 10여명이 보고 있는 가운데 위 피해자에게 “내가 차도에 나와 있던 말던 니가 무슨 상관이냐, 여기 서 있는 것도 내 자유다, 내가 죽던 말던 니들이 뭔 상관이냐, 왜 나에게 시비를 거냐, 씨발 놈이! 개새끼! 개 후레아들 놈의 새끼가!”라고 큰소리로 욕설하여 공연히 피해자를 모욕하였다.
",128.5081614,35.81439289
120,강원춘천경찰서,강원춘천경찰서,후평지구대,2018-05-06 19:00,"강원도 춘천시 동면 후석로326번길 63 102-102 (동면,대동다숲)",,사기,1,1,"피의자는 2018. 5. 6. 오전경 강원도 춘천시 동면 후석로326번길 63 102-102 (동면,대동다숲)에 있는 피해자가 운영하는 ‘아리랑’ 침구 판매점에서 피해자에게 “현대건설에 근무하는데, 10만 원 상당의 이불 세트 15개를 구입하고 싶다, 그런데 현재 현금이 없으니 10만 원을 빌려주면 오후에 다시 방문하여 이불세트를 구입하고 빌려간 돈도 갚겠다.”고 거짓말을 하였다. 그러나 사실은 피의자는 10만 원 교부받아 편취하려 한 것이지 이불을 구입할 의사나 능력이 없었다. 
피의자는 이와 같이 피해자를 기망하여 이에 속은 피해자로부터 같은 날 그 자리에서 현금 5만원권 2매, 합계 10만 원을 직접 교부받았다. 

",128.4448809,36.09075491
121,경남김해경찰서,경남김해경찰서,연지지구대,2018-03-14 9:30,"경상남도 김해시 분성로 155 318동 103호(외동, 한국2차아파트)",,사기,1,1,"피의자는 무작위로 경찰관 및 금융감독원 직원을 사칭하여 전화 연락하여 전화를 받은 사람에게 개인정보가 유출되어 통장 등이 보이스피싱 범행에 이용이 되었다는 말로 불안감을 조성 한 후 돈을 편취하는 일명 보이스피싱 사기범이다.
피의자는 2018. 03. 14. 09:30경 경상남도 김해시 분성로 155 318동 103호(외동, 한국2차아파트)에 거주하는 피해자 유종현(남, 77세)의 집 전화에 우체국 직원을 사칭하며 전화 연락하여 “신용카드를 전해 주려고 했는데 집에 없어서 전해주지 못했다.”는 말에 피해자는 “신용카드를 신청한 사실이 없다.“고 하자 재차 경찰관과 금융감독원 직원을 사칭하며 전화 연락하여 ”사건 조사를 해 보니까 확실히 개인정보가 불법자에게 도용이 되었다. 예금을 다른 사람이 인출할 수 있으니 안전하게 보호조치를 해주겠다.“는 말로 속이고 범행을 계속하여 ”통장에 있는 예금을 해약한 후 집안 전화기 밑에 보관을 해 놓고 공범여부를 경찰관이 확인을 해야 하니 2km 가량 떨어진 신둔면 마을에 가서 기다려라.“는 말로 속였다.
이를 진술로 믿은 피해자는 자신의 명의 새마을금고 계좌에 입금되어 있는 금11,000,000원 인출하여 집안 전화기 밑에 보관해 놓고 경찰관을 만나러 집을 비운 사이에 피해금액을 가져가는 방법으로 이를 편취하였다.",128.5028103,35.23491203
122,서울금천경찰서,서울금천경찰서,독산파출소,2018-05-06 21:15,서울특별시 금천구 시흥대로141길 47 (독산동),,사기,1,1,"피의자는 2018. 5. 6. 21:15경 서울특별시 금천구 시흥대로141길 47 (독산동)에서 경비원인 피해자에게, 인근에 있는 병원에 근무하고 있는데 병원앞에서 식사를 했는데 돈이 100만원짜리 수표밖에 없다, 우선 있는데로 빌려주면 바로 갚겠다라고 하여 피해자로부터 그 자리에서 7만원을 교부 받고 도주하였다.",129.2770557,35.99070199
123,인천계양경찰서,인천계양경찰서,효성지구대,2018-05-09 12:48,인천광역시 계양구 효서로112번길 3,,사기,1,1,"피의자는 2018. 5. 9. 12:48경 장소 불상지에서, 피해자 김현순(여, 29세)의 휴대전화로 대출 문자를 보내와 ‘현대캐피탈 직원 이영준이라고 사칭하면서 저금리의 이자로 기존 대출금 3,500만원을 대환 대출해 줄 테니 기존 금융권 대출금을 먼저 알려주는 계좌로 상환해 달라’는 등의 취지로 거짓말을 하였다. 그러나 사실은 피의자가 현대캐피탈 직원이 아니기 때문에 피해자로부터 기존 대출금의 상환금 명목으로 피해금을 이체받더라도 금원을 대출해 줄 의사나 능력이 전혀 없었다. 그럼에도 불구하고, 피의자는 이와 같이 피해자를 기망하여 이에 속은 피해자로부터 2018. 5. 14. 11:53경 피해자 명의의 국민은행 계좌에서 피의자가 지정하는 수취 계좌인 1)김인기 명의의 카카오뱅크 계좌로 300만 원을, 2018. 5. 20. 11:37경 피해자의 친오빠 김현수 명의의 국민은행 계좌에서 2)이세빈 명의의 신한은행 계좌로 500만 원을, 2019. 5. 20. 12:51경 피해자의 모 현명자 명의의 신협 계좌에서 3)공태완 명의의 농협중앙회 계좌로 430만 원을, 2019. 5. 20. 15:53경 피해자의 모 현명자 명의의 새마을금고 계좌에서 4)정창희 명의의 우체국 계좌로 438만 원을, 2019. 5. 20. 16:44경 피해자의 친 오빠 김현수 명의의 국민은행 계좌에서 5)김민희 명의의 새마을금고 계좌로 450만 원을, 2019. 5. 22. 11:07경 피해자의 후배 김돌선 명의의 국민은행 계좌에서 6)김지성 명의의 신한은행 계좌로 420만 원을 기존 대출금 상환금 명목으로 각 이체받는 등 6회에 걸쳐서 총 2,538만 원 상당을 교부받았다.",126.6557563,37.42611534
124,제주동부경찰서,제주동부경찰서,노형지구대,2018-04-08 14:13,제주특별자치도 제주시 월산남길 37-7 (노형동),,사기,1,1,"피의자들은 2018. 4. 8. 전화상으로 피해자에게 ˝인감, 등본, 초본, 사업자등록증, 임대차계약서를 주면 200만원의 대출을 하여 주겠다˝고 거짓말을 하였다. 이에 속은 2018. 4. 9. 피해자가 운영하는 양지 세탁소 내에서 인감, 등본, 초본, 사업자등록증, 임대차계약서 각 1부를 직접 건네 주었다. 그러나, 피의자들은 위 임감 등을 교부 받더라도 200만원의 대출을 하여 줄 의사 능력이 없었다.
이로써, 피의자들은 고소인을 기망하여 인감, 동본, 초본, 사업자등록증, 임대차계약서를 교부 받았다.",128.9799284,35.13687474
